repository_id,repository_name,repository_type,repository_url,organisation_name,organisation_country,metadata_record_count,full_text_record_count
6175,University of Arkansas Libraries Digital Collections,institutional,https://digitalcollections.uark.edu,University of Arkansas,us,37485,0
6176,UALR Bowen Law Repository Scholarship & Archives,institutional,https://lawrepository.ualr.edu,University of Arkansas at Little Rock,us,1691,779
6177,LOUIS,institutional,https://louis.uah.edu/,University of Alabama in Huntsville,us,2418,0
6179,University at Albany:  Scholars Archive,institutional,https://scholarsarchive.library.albany.edu,"University at Albany, State University of New York",us,1552,1123
6186,Universiti Teknikal Malaysia Melaka Institutional Repository,institutional,http://eprints.utem.edu.my,Universiti Teknikal Malaysia Melaka,my,20672,3115
6188,Universitdad de La Laguna (ULL): Patrimonio Bibliográfico Lacunense,institutional,https://hermes.bbtk.ull.es,University of La Laguna,es,3202,0
6219,Universitas Ciputra,institutional,https://dspace.uc.ac.id,Universitas Ciputra,id,0,0
6231,uBibliorum Repositorio Digital DA UBI,institutional,https://ubibliorum.ubi.pt,University Beira Interior,pt,100,0
6250,Federal University of Roraima Electronic System of Magazine Editing,institutional,https://revista.ufrr.br,Federal University of Roraima,br,0,0
6266,Digital Repository of Universidad de Sucre,institutional,https://repositorio.unisucre.edu.co,University of Sucre,co,0,0
6290,Repositorio Institucional de la Universidad Peruana Los Andes,institutional,http://repositorio.upla.edu.pe,Los Andes Peruvian University,pe,1906,0
6304,Universidad Nacional de Huancavelica: Repositorio Institucional Digital,institutional,http://repositorio.unh.edu.pe,National University of Huancavelica,pe,0,0
6307,Repositorio Institucional Untels,institutional,https://repositorio.untels.edu.pe/jspui/,Universidad Nacional Tecnológica de Lima Sur,pe,501,0
6315,UIDE Digital Repository,institutional,https://repositorio.uide.edu.ec,International University of Ecuador,ec,2,2
6318,Repositorio Universidad Estatal Península de Santa Elena,institutional,https://repositorio.upse.edu.ec,Universidad Estatal Península de Santa Elena,ec,4928,52
6325,Private Archbishop Loayza University,institutional,http://repositorio.ual.edu.pe,Private Archbishop Loayza University,pe,0,0
6329,Scholarworks@UAEU,institutional,https://scholarworks.uaeu.ac.ae/,United Arab Emirates University,ae,2058,570
6333,Union | Digital Works,institutional,https://digitalworks.union.edu,Union College,us,6327,2925
6346,Uekuda Gakuen Repository,institutional,https://uekusa.repo.nii.ac.jp/,Uekusa Gakuen University,jp,506,423
6347,Ueda Women's Junior College Repository,institutional,https://uedawjc.repo.nii.ac.jp/,Ueda Women's Junior College,jp,1986,1710
6349,UW Law Digital Commons,institutional,https://digitalcommons.law.uw.edu,University of Washington,us,6889,6236
6350,UVic’s Research and Learning Repository,institutional,https://dspace.library.uvic.ca,University of Victoria,ca,0,0
6351,UTSA Libraries Special Collections,institutional,https://digital.utsa.edu,The University of Texas at San Antonio,us,79180,0
6353,UTHSC Digital Commons,institutional,https://dc.uthsc.edu,University of Tennessee Health Science Center,us,757,575
6354,UT Southwestern Institutional Repository,institutional,https://utswmed-ir.tdl.org/home,UT Southwestern Medical Center,us,0,0
6359,USD RED,institutional,https://red.library.usd.edu,University of South Dakota,us,900,84
6368,UNISNU Repository,institutional,http://eprints.unisnu.ac.id,Nahdlatul Ulama Islamic University,id,2,252
6377,UND Scholarly Commons,institutional,https://commons.und.edu,University of North Dakota,us,28608,5056
6384,ULB Düsseldorf: Digitale Sammlungen (Universitäts- und Landesbibliothek),institutional,http://digital.ub.uni-duesseldorf.de,Heinrich-Heine-University Düsseldorf,de,108737,0
6387,University of Muhammadiyah Prof. Dr.Hamka Institutional Repository,institutional,http://repository.uhamka.ac.id,University of Muhammadiyah Prof. Dr.Hamka,id,6216,648
6391,UDESC - Repository of Theses and Dissertations,institutional,http://www.tede.udesc.br,Santa Catarina State University,br,2204,0
6395,UCIspace @ the Libraries,institutional,https://ucispace.lib.uci.edu,University of California,us,13502,73
6397,UC Law SF Scholarship Repository,institutional,https://repository.uclawsf.edu/,UC Law San Francisco,us,15411,7189
6402,UA Campus Repository,institutional,https://repository.arizona.edu,University of Arizona,us,0,0
6410,Tsurumi University Tsurumi Junior College Repository,institutional,https://tsurumi-u.repo.nii.ac.jp/,Tsurumi University,jp,949,783
6411,Tsukuba International University and Tsukuba International Junior  College Institutional Repository,institutional,https://tiu-tijc.repo.nii.ac.jp,Tsukuba International University,jp,645,569
6412,Tsuda University Repository,institutional,http://tsuda.repo.nii.ac.jp/,Tsuda University,jp,299,254
6413,TSU CITY COLLEGE REPOSITORY,institutional,https://mietan.repo.nii.ac.jp,Tsu City College,jp,418,158
6425,Toyohashi University of Technology Repository,institutional,https://repo.lib.tut.ac.jp/,Toyohashi University of Technology,jp,2155,195
6426,Toyo Gakuen University Institutional Repository,institutional,https://togaku.repo.nii.ac.jp/,Toyo Gakuen University,jp,791,392
6427,Toyo Eiwa University Repository (Japanese),institutional,https://toyoeiwa.repo.nii.ac.jp/,Toyo Eiwa University,jp,633,330
6428,Toyama Prefectural University Repository,institutional,https://pu-toyama.repo.nii.ac.jp/,TOYAMA Prefectural University,jp,32,15
6429,Toyama College academic repository,institutional,https://toyama-c.repo.nii.ac.jp/,Toyama College,jp,350,248
6430,Digital Commons @ Touro Law Center,institutional,https://digitalcommons.tourolaw.edu,Touro University,us,2843,2224
6432,Tottori College of Nursing and Tottori College Academic Repository,institutional,https://cygnus.repo.nii.ac.jp/,Tottori College,jp,325,127
6434,DSpace at Tomas Bata University Zlín,institutional,http://digilib.k.utb.cz,Tomas Bata University in Zlín,cz,0,0
6435,Tokyo Zokei University Academic Repository,institutional,https://zokei.repo.nii.ac.jp/,Tokyo Zokei University,jp,64,48
6436,Tokyo Women’s College of  Physical Education Academic Repository,institutional,https://twcpe.repo.nii.ac.jp/,Tokyo Women’s College Physical Education,jp,815,27
6437,Tokyo Woman's Christian University Repository,institutional,https://twcu.repo.nii.ac.jp,Tokyo Woman's Christian University,jp,26670,6044
6438,Tokyo University of Science Repository for Academic Resources,institutional,https://tus.repo.nii.ac.jp,Tokyo University of Science,jp,3495,789
6439,Tokyo University of Pharmacy and Life Sciences Academic Repository,institutional,https://toyaku.repo.nii.ac.jp/,Tokyo University of Pharmacy and Life Sciences,jp,298,243
6440,Tokyo University of Arts Repository,institutional,https://geidai.repo.nii.ac.jp/,Tokyo University of the Arts,jp,1110,757
6441,Tokyo University of Agriculture and Technology Repository,institutional,https://tuat.repo.nii.ac.jp/,Tokyo University of Agriculture and Technology,jp,1848,370
6443,Tokyo Seiei College repositories,institutional,https://tsc.repo.nii.ac.jp/,Tokyo Seiei College,jp,1373,773
6444,TOKYO POLYTECHNIC UNIVERSITY REPOSITORY,institutional,https://kougei.repo.nii.ac.jp,TOKYO POLYTECHNIC UNIVERSITY,jp,2074,1946
6445,Tokyo Online University Repository,institutional,https://tou.repo.nii.ac.jp,Tokyo Online University,jp,47,31
6446,MIYAKO-DORI,institutional,https://tokyo-metro-u.repo.nii.ac.jp/,Tokyo Metropolitan University,jp,8649,4323
6447,Tokyo Metropolitan College of Industrial Technology Repository(仮称）,institutional,https://metro-cit.repo.nii.ac.jp/,Tokyo Metropolitan College of Industrial Technology,jp,250,235
6448,Tokyo Medical University Repository,institutional,https://tmu.repo.nii.ac.jp/,Tokyo Medical University,jp,9652,7657
6450,Tokyo College of Music Repository,institutional,https://tokyo-ondai.repo.nii.ac.jp/,Tokyo College of Music,jp,1297,588
6451,Tokyo City University Academic Repository,institutional,https://tcu-ar.repo.nii.ac.jp/,Tokyo City University,jp,76,58
6453,Tokaigakuen University Repository,institutional,http://repository.tokaigakuen-u.ac.jp/dspace,Tokaigakuen University Repository,jp,1132,14
6454,Tokai Gakuin University Academic Repository,institutional,https://tokaigakuin-u.repo.nii.ac.jp/,Tokai Gakuin University,jp,1994,1792
6455,Toita Women’s  College Academic Repository,institutional,https://toita.repo.nii.ac.jp/,Toita Women's  College,jp,84,59
6456,Tohoku Women’s Junior College Academic Repository,institutional,https://toutan.repo.nii.ac.jp/,Tohoku Women’s Junior College,jp,100,1
6457,Tohoku Women’s College Repository,institutional,https://tojo.repo.nii.ac.jp/,Tohoku Women’s College,jp,171,37
6458,Koeki University Academic Repository,institutional,https://koeki.repo.nii.ac.jp/,Tohoku University of Community Service and Science,jp,497,430
6459,Tohoku University of Art And Design Repository,institutional,https://tuad.repo.nii.ac.jp,Tohoku University of Art and Design,jp,476,193
6461,Tohoku Medical and Pharmaceutical University Academic Repository,institutional,https://tohoku-mpu.repo.nii.ac.jp,Tohoku Medical and Pharmaceutical University,jp,765,651
6463,Tohoku Gakuin University Repository for Academic Information,institutional,https://tohoku-gakuin.repo.nii.ac.jp/,Tohoku Gakuin University,jp,8673,822
6464,Tohoku Fukushi University Repository,institutional,https://tfulib.repo.nii.ac.jp,Tohoku Fukushi University,jp,761,609
6465,TOHOKU BUNKYO COLLEGE TOHOKU BUNKYO JUNIOR COLLEGE ACADEMIC REPOSITORY,institutional,https://t-bunkyo.repo.nii.ac.jp/,TOHOKU BUNKYO COLLEGE,jp,142,102
6466,Tohoku Bunka Gakuen University Repository,institutional,https://tbgu.repo.nii.ac.jp,Tohoku Bunka Gakuen University,jp,925,3
6471,Think - Asia,institutional,https://think-asia.org,Asian Development Bank Institute (ADBInstitute),jp,0,0
6475,Theological University: Repository,institutional,http://theoluniv.ub.rug.nl,Protestant Theological University,nl,104,92
6479,J. Willard Marriott Digital Library,institutional,https://collections.lib.utah.edu,The University of Utah,us,586745,10415
6481,The University of Scranton Archives and Helen Gallagher McHugh Special Collections,institutional,https://digitalservices.scranton.edu/,The University of Scranton: A Jesuit University,us,112095,0
6483,Nagano University Repository,institutional,https://nagano.repo.nii.ac.jp/,Nagano University,jp,1300,835
6486,The University of Human Environments Repository,institutional,https://uhe.repo.nii.ac.jp,The University of Human Environments,jp,298,73
6487,The University of Fukuchiyama Academic Repository,institutional,https://fukuchiyama.repo.nii.ac.jp,The University of Fukuchiyama,jp,379,365
6490,"The University of Aizu, Junior College Division Academic Repository",institutional,https://jc.u-aizu.nii.ac.jp/,"The University of Aizu, Junior College Division",jp,1321,68
6501,The Research Repository @ WVU,institutional,https://researchrepository.wvu.edu,West Virginia University,us,47005,7633
6505,The Pontifical University of John Paul II in Kracow (UPJPII) Digital Library,institutional,http://bc.upjp2.edu.pl,Pontifical University of John Paul II,pl,0,0
6506,The Open University of Japan Repository,institutional,https://ouj.repo.nii.ac.jp/,The Open University of Japan,jp,5666,4858
6511,Knowledge Bank,institutional,https://kb.osu.edu,The Ohio State University,us,0,0
6515,The Japan Institute of International Affairs (JIIA) Repository,institutional,https://jiia.repo.nii.ac.jp/,The Japan Institute of International Affairs (JIIA),jp,1210,79
6516,The Japan Foundation Repository,institutional,https://jpf.repo.nii.ac.jp/,The Japan Foundation,jp,812,491
6517,The Mouseion at the JAXlibrary,institutional,https://mouseion.jax.org,The Jackson Laboratory,us,74769,358
6518,The International University of Kagoshima Repository,institutional,https://iuk-repo.repo.nii.ac.jp/,The International University of Kagoshima,jp,1243,606
6521,The International Islamic University Malaysia Repository,institutional,http://irep.iium.edu.my,International Islamic University Malaysia,my,52043,10254
6541,Repository@TWU,institutional,https://twu-ir.tdl.org,Texas Woman's University,us,0,0
6544,Digital Scholarship @ Texas Southern University,institutional,https://digitalscholarship.tsu.edu,Texas Southern University,us,19498,477
6545,TAMUK Digital Repository,institutional,https://cdm16771.contentdm.oclc.org,Texas A&M University-Kingsville,us,1088,0
6546,TAMUG DSpace  Repository,institutional,https://tamug-ir.tdl.org,Texas A&M University at Galveston,gb,0,0
6547,TAMU-CC Repository,institutional,https://tamucc-ir.tdl.org,Texas A&M University Corpus Christi,mx,0,0
6551,"Territory Stories (Northern Territory Government, Australia)",governmental,https://www.territorystories.nt.gov.au,Northern Territory Government,au,230588,0
6564,Technical Disclosure Common,institutional,https://www.tdcommons.org,N/A,ad,4282,1617
6571,Tama Art University Repository,institutional,https://tamabi.repo.nii.ac.jp,Tama art University,jp,981,94
6575,Takasaki City University of Economics Institutional Repository,institutional,https://tcue.repo.nii.ac.jp/,Takasaki City University of Economics,jp,1166,626
6576,Takachiho University Academic Repository,institutional,https://takachiho.repo.nii.ac.jp/,Takachiho University,jp,179,117
6578,Taisho University Institutional Repository,institutional,https://tais.repo.nii.ac.jp/,TAISHO UNIVERSITY,jp,1722,1016
6580,TUbiblio,institutional,http://tubiblio.ulb.tu-darmstadt.de,Technical university Darmstadt,de,99446,0
6590,Sistema de Publicacao Electronica de Teses e Dissertacoes,institutional,https://bibliotecatede.uninove.br,Universidade Nove de Julho,br,0,0
6592,TEDE- UFAM,institutional,https://tede.ufam.edu.br,Universidade Federal do Amazonas,br,0,0
6593,TEDE- PUC Goiás,institutional,http://tede2.pucgoias.edu.br:8080,Pontifical Catholic University of Goiás,br,0,0
6601,TAKENOKO:Institutional Repository,institutional,https://nufs-nuas.repo.nii.ac.jp/,Nagoya University of Foreign Studies,jp,1573,1255
6611,Swinburne Commons,institutional,https://commons.swinburne.edu.au,Swinburne University,au,9560,0
6612,Suzuka University Academic Repository,institutional,https://suzuka.repo.nii.ac.jp/,Suzuka University,jp,3000,1172
6615,Summit Memory,institutional,https://www.summitmemory.org,Akron-Summit County Public Library,us,2365,0
6619,Sugiyama Jogakuen  University Academic Repository,institutional,https://lib.sugiyama-u.repo.nii.ac.jp,Sugiyama Jogakuen University,jp,2809,717
6620,Sugino Fashion College Academic Repository,institutional,https://sugino-fc.repo.nii.ac.jp/,Sugino Fashion College,jp,1254,666
6633,St. Luke's International University Library (SLIU@rchive),institutional,http://arch.luke.ac.jp,St. Luke's International University,jp,0,0
6634,St. John's Scholar,institutional,http://scholar.stjohns.edu,St. John's University,us,487,138
6635,St. Andrew’s University Repository System,institutional,https://stars.repo.nii.ac.jp,St Andrew's University,jp,8671,8337
6642,Springfield College Digital Collections,institutional,http://cdm16122.contentdm.oclc.org/,Springfield College,us,19773,0
6650,SU Scholar,institutional,https://collections.southwestern.edu/s/suscholar/page/intro,SouthWestern University,us,0,0
6653,South Australian Health Library Service,institutional,http://cdm20042.contentdm.oclc.org,South Australian Health Library,au,1912,0
6657,Sophos Repositorio Institucional,institutional,http://repository.lasalle.edu.co,"La Salle University, Colombia",co,0,0
6658,Soka University & Soka Women's College Repository,institutional,https://soka.repo.nii.ac.jp/,Soka University,jp,40611,1335
6669,Tenshi College Repository,institutional,https://tenshi.repo.nii.ac.jp,Tenshi College,jp,338,323
6670,Smith ScholarWorks,institutional,https://scholarworks.smith.edu,Smith College,us,3844,875
6675,Creative Matter,institutional,https://creativematter.skidmore.edu,Skidmore College,us,1935,540
6686,Shukutoku University Academic Repository,institutional,https://shukutoku.repo.nii.ac.jp/,Shukutoku University,jp,1945,1101
6687,Showa Women's University Repository,institutional,https://swu.repo.nii.ac.jp/,Showa Women's University,jp,6492,4866
6688,Showa University Academic Resource Repository,institutional,https://showa.repo.nii.ac.jp,Showa University,jp,3697,1690
6689,Showa Pharmaceutical University Repository,institutional,https://shoyaku.repo.nii.ac.jp/,Showa Pharmaceutical University,jp,109,82
6690,Shonan Institute of Technology Repository,institutional,https://shonan-it.repo.nii.ac.jp/,Shonan Institute of Technology,jp,664,79
6693,Shohoku College Repository,institutional,https://shohoku.repo.nii.ac.jp,Shohoku College,jp,932,200
6694,Shobi University Academic Repository,institutional,https://shobi-u.repo.nii.ac.jp/,Shobi University Academic Repository,jp,719,415
6695,Shizuoka University of Art and Culture Academic Repository,institutional,https://suac.repo.nii.ac.jp/,Shizuoka University of Art and Culture,jp,1650,1099
6696,Shizuoka Sangyo Unversity Academic Repository,institutional,https://shizusan.repo.nii.ac.jp,Shizuoka Sangyo University,jp,1748,1420
6697,Shizuoka Institute of Science and Technology Repository,institutional,https://sist.repo.nii.ac.jp/,Shizuoka Institute of Science and Technology,jp,272,245
6698,Shitennoji University Repository,institutional,https://shitennojiuniversity.repo.nii.ac.jp/,Shitennoji University,jp,250,221
6700,Shiraume Gakuen University & College Repository,institutional,https://shiraume.repo.nii.ac.jp/,Shiraume Gakuen University,jp,2368,2011
6701,Shinshu Honan Junior College Repository,institutional,https://honan.repo.nii.ac.jp/,Shinshu Honan Junior College,jp,305,286
6702,Shikoku University Academic Repository,institutional,https://shikoku-u.repo.nii.ac.jp/,Shikoku University,jp,540,418
6703,Shijonawate Gakuen University ・Shijonawate Gakuen Junior College Repository,institutional,https://shijonawate-gakuen.repo.nii.ac.jp/,Shijonawate Gakuen University,jp,729,412
6704,SHIGAKUKAN University Repository,institutional,https://shigakukan.repo.nii.ac.jp,Shigakukan University,jp,757,0
6706,Shiga Junior College Academic Repository,institutional,https://shigatan.repo.nii.ac.jp/,Shiga Junior College,jp,143,88
6708,Shibaura Institute of Technology Repository,institutional,https://shibaura.repo.nii.ac.jp/,Shibaura Institute of Technology,jp,164,122
6710,Sewanee DSpace Repository,institutional,https://dspace.sewanee.edu,The University of the South,us,0,0
6712,Seton Hall University eRepository,institutional,https://scholarship.shu.edu,Seton Hall University,us,12733,2613
6717,Senzoku Gakuen College of Music and Senzoku Junior College of Childhood Education Repository,institutional,https://senzoku.repo.nii.ac.jp/,Senzoku Gakuen College of Music,jp,801,93
6718,Senri Kinran University Academic Repository,institutional,https://kinran.repo.nii.ac.jp/,Senri Kinran University,jp,390,347
6719,Sendai university repositry,institutional,https://sendai-u.repo.nii.ac.jp/,Sendai University,jp,1360,1286
6722,SelectedWorks @ Widener University Commonwealth Law School,disciplinary,https://commonwealthlawwidener.works.bepress.com,Widener University,us,645,0
6723,SelectedWorks @ University of South Dakota Knudson School of Law,institutional,https://lawusd.works.bepress.com,University of South Dakota,us,410,0
6724,SelectedWorks @ University of Pennsylvania - Biostatistics,institutional,https://upennbiostats.works.bepress.com,University of Pennsylvania,us,21,0
6725,SelectedWorks @ Rutgers School of Law - Newark,institutional,https://rutgerslawnewark.works.bepress.com,"Rutgers, The State University of New Jersey",us,32,0
6726,SelectedWorks @ Melbourne Business School,institutional,https://mbs.works.bepress.com,The University of Melbourne,au,713,0
6727,SelectedWorks @ Charleston School of Law,institutional,https://charlestonlaw.works.bepress.com,Charleston School of Law,us,343,0
6728,Chapman University Digital Commons,institutional,https://digitalcommons.chapman.edu/,Chapman University,us,1539,0
6733,Seitoku University Repository,institutional,https://seitoku.repo.nii.ac.jp/,Seitoku University,jp,1255,176
6734,Seisen Jogakuin Repository,institutional,https://seisen-jc.repo.nii.ac.jp,Seisen Jogakuin College,jp,518,440
6735,Seirei Christpher University Repository (Japanese),institutional,https://seirei-univ.repo.nii.ac.jp/,Seirei Christopher University,jp,1392,1192
6736,Seinan Jo Gakuin University Academic Repository,institutional,https://seinan-jo.repo.nii.ac.jp/,Seinan Jo Gakuin University,jp,319,293
6737,Seinan Gakuin University Institutional Repository,institutional,http://repository.seinan-gu.ac.jp,Seinan Gakuin University,jp,0,0
6738,Seijoh University Repository,institutional,https://seijoh-u.repo.nii.ac.jp,Seijoh University,jp,287,240
6739,Seijo University Repository,institutional,https://seijo.repo.nii.ac.jp/,Seijo University,jp,5743,4292
6740,Seigakuin Repository for Academic Archive,institutional,https://serve.repo.nii.ac.jp/,Seigakuin University,jp,3370,1096
6741,Segi Gakuen Repository,institutional,https://mizuho.repo.nii.ac.jp/,Aichi Mizuho College,jp,569,228
6742,Seattle University School of Law Digital Commons,institutional,https://digitalcommons.law.seattleu.edu,Seattle University,us,4183,1802
6743,Digital Commons @ SPU,institutional,https://digitalcommons.spu.edu,Seattle Pacific University,us,0,0
6754,"Scientific documents from the Saarland University,",institutional,http://scidok.sulb.uni-saarland.de,Saarland University,de,6034,3154
6779,Scholarspace @ JCCC,institutional,https://scholarspace.jccc.edu,Johnson County Community College,us,1646,549
6780,"Scholarship, Research, and Creative Work at Bryn Mawr College",institutional,https://repository.brynmawr.edu,Bryn Mawr College,us,4218,3390
6783,Scholarly Common: Baptist Health South Florida,institutional,https://scholarlycommons.baptisthealth.net,Baptist Health South Florida,us,3894,296
6784,Scholarly Commons at Boston University School of Law,institutional,https://scholarship.law.bu.edu,Boston University School of Law,us,1475,554
6785,Scholarly Commons @ MU,institutional,https://sc.lib.miamioh.edu,Miami University,us,805,304
6786,Scholarly Commons @ Baystate Health,institutional,https://scholarlycommons.libraryinfo.bhs.org,Baystate Health,us,6749,164
6787,Scholarly Commons: University of the Pacific,institutional,https://scholarlycommons.pacific.edu,University of the Pacific,us,59858,6534
6788,ScholarWorks @ SeattleU,institutional,https://scholarworks.seattleu.edu,Seattle University,us,3316,1489
6789,Scholar Works at UT Tyler,institutional,https://scholarworks.uttyler.edu,The University of Texas at Tyler,us,3807,2009
6794,Sapporo University Academic Repository,institutional,https://sapporo-u.repo.nii.ac.jp/,Sapporo University,jp,7772,7582
6796,Sapporo City University Academic Repository,institutional,https://scu.repo.nii.ac.jp/,Sapporo City University,jp,186,145
6798,Sano Nihon University College Academic Repository,institutional,https://sanotan.repo.nii.ac.jp/,Sano Nihon University College Academic Repository,jp,141,116
6800,Salem State Digital Repository,institutional,https://digitalrepository.salemstate.edu/,Salem State University,us,2081,279
6801,Sakushin University Academic Repository,institutional,https://sakushin-u.repo.nii.ac.jp/,Sakushin University,jp,1234,878
6802,Sakura no Seibo Junior College Repository,institutional,https://sakuranoseibo.repo.nii.ac.jp/,Sakura no Seibo Junior College,jp,183,6
6803,Saku University Institutional Repository,institutional,https://saku.repo.nii.ac.jp/,Saku University,jp,269,220
6804,Saitama Toho Junior College Academic Repository,institutional,https://saitamatoho.repo.nii.ac.jp,Saitama Toho Junior College,jp,277,111
6805,Saitama Gakuen University & Kawaguchi Junior College Academic Repository,institutional,https://saigaku.repo.nii.ac.jp/,Saitama Gakuen University,jp,1357,1025
6806,"Saint Mary's University, Halifax: Institutional Repository",institutional,http://library2.smu.ca,Saint Mary's University,ca,11806,0
6807,Scholarship Commons: A service of the Vincent C. Immel Law Library,institutional,https://scholarship.law.slu.edu,Saint Louis University School of Law,us,2626,2612
6808,Saint Louis University Libraries Digital Collections,institutional,http://digitalcollections.slu.edu/digital/,Saint Louis University,us,57862,0
6809,Saijo Academic Repository,institutional,https://saijo.repo.nii.ac.jp/,Saitama Women's Junior College,jp,549,407
6816,SWOSU Digital Commons,institutional,https://dc.swosu.edu,Southwestern Oklahoma State University,us,22794,6307
6818,KnightScholar,institutional,https://knightscholar.geneseo.edu,State University of New York,us,2476,505
6830,SOZO Academic Information Repository,institutional,https://sozo-air.repo.nii.ac.jp,Toyohashi SOZO University,jp,500,399
6832,SOAI Open Access Repository of Archives (Japanese),institutional,https://soai.repo.nii.ac.jp/,SOAI University,jp,1364,11
6836,Senayan Library Management System Repository,institutional,http://lib.ummetro.ac.id,Universitas Muhammadiyah Metro,id,0,0
6849,SEISA University Repository,institutional,https://seisa.repo.nii.ac.jp/,SEISA University,jp,175,102
6857,Ryutsu Keizai University Repository,institutional,https://rku.repo.nii.ac.jp/,Ryutsu Keizai University,jp,7184,5048
6869,The Royal Devon Research Repository,institutional,https://rde.openrepository.com,Royal Devon University Healthcare NHS Foundation Trust,gb,0,0
6870,Royal Agricultural University Repository,institutional,https://rau.repository.guildhe.ac.uk,Royal Agricultural University,gb,99,0
6871,Rose-Hulman Scholar,institutional,https://scholar.rose-hulman.edu,Rose-Hulman Institute of Technolgy,us,5823,1323
6872,Rosalis - Tolouse Digital Library,institutional,https://rosalis.bibliotheque.toulouse.fr,Municipal Library of Toulouse,fr,100,0
6873,Repository & Open Science Access Portal,governmental,https://rosap.ntl.bts.gov,U.S. Department of Transportation,us,54761,0
6877,Rollins Digital Collections,institutional,https://cdm16496.contentdm.oclc.org,Rollins College,us,4699,0
6878,Rollins Scholarship Online,institutional,https://scholarship.rollins.edu,Rollins College,us,4039,3273
6884,RISSHO University’s Institutional Repository (Rissho-IR),institutional,http://repository.ris.ac.jp/dspace/index.jsp?locale=en,Rissho University,jp,5829,546
6892,Digital Commons @ RISD,institutional,https://digitalcommons.risd.edu/,Rhode Island School of Design,us,23357,1074
7027,ResearchOnline @JCU,institutional,https://researchonline.jcu.edu.au,James Cook University,au,47929,9774
7033,Research Data Leeds Repository,institutional,https://archive.researchdata.leeds.ac.uk/,University of Leeds,gb,803,144
7034,Kutztown University: Research Commons,institutional,https://research.library.kutztown.edu,Kutztown University,us,2153,1477
7042,Repositório Dados Científicos,institutional,http://dados.rcaap.pt,Repositorios Cientificas de Accesso Aberto de Portugal,pt,2014,5
7044,UNIFEI Institutional Repository,institutional,https://repositorio.unifei.edu.br,Federal University of Itajuba,br,2060,28
7054,Euripides University Center of Marilia,institutional,https://aberto.univem.edu.br,The Euripides University Center of Marilia,br,0,0
7055,"Repository: Freie Universität Berlin, Math Department",institutional,http://publications.imp.fu-berlin.de,Freie Universitat Berlin,de,1789,687
7056,Repositori Skripsi,institutional,http://repository.fkip.unla.ac.id,FKIP Universitas Langlangbuana,id,455,0
7060,Repository of Japanese Red Cross Toyota College of Nursing,institutional,https://rctoyota.repo.nii.ac.jp/,Japanese Red Cross Toyota College of Nursing,jp,303,213
7063,Repository Universitas Palangka Raya,institutional,http://repository.upr.ac.id,University of Palangka Raya,id,110,58
7065,Repository of the Islamic University of Riau,institutional,http://repository.uir.ac.id,Islamic University of Riau,id,1943,268
7066,Repository UNIKAMA,institutional,http://repository.unikama.ac.id,Kanjuruhan University Malang,id,2980,932
7069,Repository Institut Agama Islam Negeri Bukittinggi,institutional,http://repo.iainbukittinggi.ac.id,Institut Agama Islam Negeri of Bukittinggi,id,162,70
7071,Institutional Repository University of Ica,institutional,http://repositorio.autonomadeica.edu.pe,University of Ica,pe,0,0
7074,Repositorio de la Universidad Privada de Tacna,institutional,http://repositorio.upt.edu.pe,Universidad Privada de Tacna,pe,0,0
7078,Repositorio de la Escuela Superior de Guerra Naval,institutional,https://repositorio.esup.edu.pe,Naval War Superior School,pe,0,0
7081,Digital University Repository Institute of Social Research,institutional,http://ru.iis.sociales.unam.mx,National Autonomous University of Mexico,mx,0,0
7085,Repositorio Universidad de Santander,institutional,https://repositorio.udes.edu.co,Universidad de Santander,co,0,0
7086,Repositorio PUCESA,institutional,http://repositorio.pucesa.edu.ec,Pontificia Universidad Católica del Ecuador,ec,0,0
7094,UMCH Institutional Repository (Marcelino Champagnat University),institutional,http://repositorio.umch.edu.pe,Marcelino Champagnat Private University,pe,249,0
7096,Humboldt Institutional Repository,institutional,http://repository.humboldt.org.co,Alexander von Humboldt Biological Resources Research Institute,es,0,0
7108,Repositorio Digital Institutional Universidad Nacional del Comahue (RDI UNCo),institutional,http://rdi.uncoma.edu.ar,National University of Comahue,ar,0,0
7110,CUDI Respository,institutional,http://repositorio.cudi.edu.mx,University Corporation for Internet Development,mx,0,0
7115,Repositori Universitas Muria Kudus,institutional,http://eprints.umk.ac.id,Muria Kudus University,id,12156,11635
7122,Reitaku University Academic Repository (Japanese),institutional,https://reitaku.repo.nii.ac.jp/,Reitaku University,jp,1200,951
7138,Rare & Special e-Zone,institutional,http://lbezone.ust.hk,Hong Kong university of Science and Technology,hk,0,0
7146,Raden Intan Repository,institutional,http://repository.radenintan.ac.id,Universitas Islam Negeri Raden Intan Lampung,id,13159,7046
7149,Repositório Institucional da Universidade Federal Fluminense,institutional,https://app.uff.br/riuff,Universidade Federal Fluminense,br,4879,0
7151,Repository of the Institute of Statistical Mathematics,institutional,https://ismrepo.ism.ac.jp,The Institute of Statistical Mathematics,jp,34137,2793
7154,Federal University of Rio Grande,institutional,http://repositorio.furg.br,Federal University of Rio Grande,br,5631,0
7160,Repositórios Científicos de Acesso Aberto de Portugal,aggregating,https://www.rcaap.pt,Repositórios Científicos de Acesso Aberto de Portugal,pt,0,0
7163,RBDU RepositÃ³rio Digital da Biblioteca da Unisinos,institutional,http://www.repositorio.jesuita.org.br,University of the Rio dos Sinos Valley,br,7721,0
